character_code,character_name,skill_no,skill_name,level,values,description,icon
5014,율리아,2,크레센도,10,"[""24.79""]","■ 마지막 탄환 명중 시 자신에게
[크레센도 : 크리티컬 대미지 24.79% ▲] [5 중첩] [15초 유지]",icn_skill_criticaldamage_01.webp
5014,율리아,3,클라이맥스,1,"[""321.75"", ""321.75""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 321.75% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 321.75% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,2,"[""346.5"", ""346.5""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 346.5% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 346.5% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,3,"[""371.25"", ""371.25""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 371.25% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 371.25% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,4,"[""396"", ""396""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 396% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 396% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,5,"[""420.75"", ""420.75""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 420.75% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 420.75% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,6,"[""445.5"", ""445.5""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 445.5% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 445.5% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,7,"[""470.25"", ""470.25""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 470.25% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 470.25% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,8,"[""495"", ""495""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 495% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 495% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,9,"[""519.75"", ""519.75""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 519.75% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 519.75% 추가 대미지]",icn_skill_c150_ult.webp
5014,율리아,3,클라이맥스,10,"[""544.5"", ""544.5""]","■ 최종 방어력이 가장 높은 적 5기에게
[최종 공격력 544.5% 대미지]
■ 자신이 크레센도 최대 중첩 상태라면 동일 적 대상에게
[최종 공격력 544.5% 추가 대미지]",icn_skill_c150_ult.webp
5006,유니,1,DMNS,1,"[""4.93""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 4.93% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,2,"[""5.38""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 5.38% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,3,"[""5.83""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 5.83% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,4,"[""6.28""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 6.28% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,5,"[""6.73""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 6.73% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,6,"[""7.18""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 7.18% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,7,"[""7.63""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 7.63% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,8,"[""8.08""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 8.08% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,9,"[""8.53""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 8.53% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,1,DMNS,10,"[""8.97""]","■ 풀 버스트 타임 시작 시 아군 전체에게
[차지 속도 8.97% ▲] [10초 유지]",icn_skill_statreloadtime_01.webp
5006,유니,2,SDS,1,"[""1.52"", ""1.52""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 1.52% ▲] [10초 유지]
[공격 대미지 비례 1.52% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,2,"[""1.66"", ""1.66""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 1.66% ▲] [10초 유지]
[공격 대미지 비례 1.66% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,3,"[""1.8"", ""1.8""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 1.8% ▲] [10초 유지]
[공격 대미지 비례 1.8% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,4,"[""1.94"", ""1.94""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 1.94% ▲] [10초 유지]
[공격 대미지 비례 1.94% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,5,"[""2.07"", ""2.07""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.07% ▲] [10초 유지]
[공격 대미지 비례 2.07% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,6,"[""2.21"", ""2.21""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.21% ▲] [10초 유지]
[공격 대미지 비례 2.21% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,7,"[""2.35"", ""2.35""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.35% ▲] [10초 유지]
[공격 대미지 비례 2.35% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,8,"[""2.49"", ""2.49""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.49% ▲] [10초 유지]
[공격 대미지 비례 2.49% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,9,"[""2.63"", ""2.63""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.63% ▲] [10초 유지]
[공격 대미지 비례 2.63% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,2,SDS,10,"[""2.77"", ""2.77""]","■ 풀 차지 공격 시 아군 전체에게
[방어력 2.77% ▲] [10초 유지]
[공격 대미지 비례 2.77% 회복] [10초 유지]
[최대 장탄 수 1발 ▲] [5초 유지]",icn_skill_defup_01.webp
5006,유니,3,BDG,1,"[""172.4""]","■ 공격 범위 내 적들에게
[최종 공격력 172.4% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,2,"[""192""]","■ 공격 범위 내 적들에게
[최종 공격력 192% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,3,"[""211.59""]","■ 공격 범위 내 적들에게
[최종 공격력 211.59% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,4,"[""231.18""]","■ 공격 범위 내 적들에게
[최종 공격력 231.18% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,5,"[""250.77""]","■ 공격 범위 내 적들에게
[최종 공격력 250.77% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,6,"[""270.36""]","■ 공격 범위 내 적들에게
[최종 공격력 270.36% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,7,"[""289.95""]","■ 공격 범위 내 적들에게
[최종 공격력 289.95% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,8,"[""309.55""]","■ 공격 범위 내 적들에게
[최종 공격력 309.55% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,9,"[""329.14""]","■ 공격 범위 내 적들에게
[최종 공격력 329.14% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
5006,유니,3,BDG,10,"[""348.73""]","■ 공격 범위 내 적들에게
[최종 공격력 348.73% 대미지]
[이동 불가] [5초 유지]",icn_skill_c160_ult.webp
3006,미하라,1,인듀어,1,"[""8.18""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 8.18% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,2,"[""9.35""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 9.35% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,3,"[""10.52""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 10.52% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,4,"[""11.69""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 11.69% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,5,"[""12.85""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 12.85% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,6,"[""14.02""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 14.02% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,7,"[""15.19""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 15.19% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,8,"[""16.36""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 16.36% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,9,"[""17.53""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 17.53% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,1,인듀어,10,"[""18.7""]","■ 마지막 탄환 명중 시 자신에게
[크리티컬 대미지 18.7% ▲] [10초 유지]",icn_skill_criticaldamage_01.webp
3006,미하라,2,페인 로드,1,"[""6.81"", ""4.93""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 6.81% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 4.93% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,2,"[""7.78"", ""5.64""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 7.78% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 5.64% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,3,"[""8.75"", ""6.34""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 8.75% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 6.34% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,4,"[""9.72"", ""7.05""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 9.72% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 7.05% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,5,"[""10.7"", ""7.75""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 10.7% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 7.75% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,6,"[""11.67"", ""8.46""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 11.67% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 8.46% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,7,"[""12.64"", ""9.17""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 12.64% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 9.17% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,8,"[""13.62"", ""9.87""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 13.62% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 9.87% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,9,"[""14.59"", ""10.58""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 14.59% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 10.58% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,2,페인 로드,10,"[""15.56"", ""11.28""]","■ 버스트 스킬 사용 시 자신에게
[사용 횟수 별 추가 효과] [하위 효과 중복 적용]
1 회 : [페인 로드 1 : 공격력 15.56% ▲] [45초 유지]
2 회 : [페인 로드 2 : 크리티컬 확률 11.28% ▲] [45초 유지]",icn_skill_statcritical_01.webp
3006,미하라,3,센스 쉐어링,1,"[""174.82"", ""116.55""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 174.82% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 116.55% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,2,"[""199.8"", ""133.2""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 199.8% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 133.2% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,3,"[""224.77"", ""149.85""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 224.77% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 149.85% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,4,"[""249.75"", ""166.5""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 249.75% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 166.5% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,5,"[""274.72"", ""183.15""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 274.72% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 183.15% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,6,"[""299.7"", ""199.8""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 299.7% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 199.8% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,7,"[""324.67"", ""216.45""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 324.67% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 216.45% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,8,"[""349.65"", ""233.1""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 349.65% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 233.1% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,9,"[""374.62"", ""249.75""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 374.62% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 249.75% 추가 대미지]",icn_skill_c161_ult.webp
3006,미하라,3,센스 쉐어링,10,"[""399.6"", ""266.4""]","■ 아군 전체에게
[풀 버스트 타임 지속 시간 5초 ▼]
■ 적 전체에게
[최종 공격력 399.6% 버스트 스킬 대미지]
■ 자신이 페인 로드 2 상태라면 적 전체에게
[최종 공격력 266.4% 추가 대미지]",icn_skill_c161_ult.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,1,"[""29.58"", ""14.82""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 29.58% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 14.82% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,2,"[""31.86"", ""15.96""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 31.86% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 15.96% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,3,"[""34.13"", ""17.1""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 34.13% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 17.1% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,4,"[""36.41"", ""18.24""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 36.41% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 18.24% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,5,"[""38.68"", ""19.38""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 38.68% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 19.38% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,6,"[""40.96"", ""20.52""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 40.96% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 20.52% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,7,"[""43.24"", ""21.66""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 43.24% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 21.66% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,8,"[""45.51"", ""22.8""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 45.51% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 22.8% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,9,"[""47.79"", ""23.94""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 47.79% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 23.94% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,1,바디 컨텍,10,"[""50.06"", ""25.08""]","■ 전투 시작 시 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 풀 버스트 타임 종료 시 직전에 자신이 버스트 스킬을 사용했다면 자신에게
[포획 사슬 10개 충전] [최대 10개]
■ 지정된 타이밍에 무작위 적들에게
[최종 공격력 50.06% 대미지] [포획 사슬 갯수만큼 공격] [공격 당 포획 사슬 1개 ▼]
■ 동일 적 대상에게
[사슬 감기 : 최종 공격력 25.08% 지속 대미지][1초 간격][20 중첩][지속][해제 불가]",icn_skill_damage_01.webp
5138,미하라 : 본딩 체인,2,타이트,1,"[""35.44""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 35.44% ▲] [10초 유지]",icn_skill_atkup_01.webp
5138,미하라 : 본딩 체인,2,타이트,2,"[""38.16""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 38.16% ▲] [10초 유지]",icn_skill_atkup_01.webp
5138,미하라 : 본딩 체인,2,타이트,3,"[""40.89""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 40.89% ▲] [10초 유지]",icn_skill_atkup_01.webp
5138,미하라 : 본딩 체인,2,타이트,4,"[""43.62""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 43.62% ▲] [10초 유지]",icn_skill_atkup_01.webp
5138,미하라 : 본딩 체인,2,타이트,5,"[""46.34""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 46.34% ▲] [10초 유지]",icn_skill_atkup_01.webp
5138,미하라 : 본딩 체인,2,타이트,6,"[""49.07""]","■ 풀 버스트 타임 지속 시간 중 일반 공격 40회 명중 시 대상이 사슬 감기 상태라면 대상에게
[사슬 감기 중첩량 1개 ▲]
■ 자신이 전투 불능 시 사슬 감기 상태인 대상에게
[사슬 감기 중첩량 20개 ▲]
■ 적 사망 시 대상이 사슬 감기 상태였다면 자신에게
[포획 사슬 1개 ▲] [최대 10개]
■ 버스트 3단계 진입 시 자신에게
[지속 대미지 49.07% ▲] [10초 유지]",icn_skill_atkup_01.webp
